"","Order.ID","Customer.ID","Order.Date","Order.Status","Subtotal..inc.tax.","Subtotal..ex.tax.","Tax.Total","Shipping.Cost..inc.tax.","Shipping.Cost..ex.tax.","Ship.Method","Handling.Cost..inc.tax.","Handling.Cost..ex.tax.","Store.Credit.Redeemed","Gift.Certificate.Amount.Redeemed","Gift.Certificate.Code","Gift.Certificate.Expiration.Date","Coupon_Details","Order.Total..inc.tax.","Order.Total..ex.tax.","Payment.Method","Total.Quantity","Total.Shipped","Date.Shipped","Order.Currency.Code","Exchange.Rate","Order.Notes","Customer.Message","Billing.Company","Billing.Suburb","Billing.State","Billing.Zip","Billing.Country","Billing.Preferred.method.of.contact","Billing.How.many.adults.over.18.live.in.your.household.","Billing.How.many.children.under.18.live.in.your.household.","Shipping.Company","Shipping.Suburb","Shipping.State","Shipping.Zip","Shipping.Country","Shipping.Preferred.method.of.contact","Shipping.How.many.adults.over.18.live.in.your.household.","Shipping.How.many.children.under.18.live.in.your.household.","Product.Details","Refund.Amount"
"92",1370,265,"26/12/2022","Completed",45.56,45.56,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 45.56",0,0,"",26,0,"30/12/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
"93",1441,119,"17/01/2023","Completed",20.79,20.79,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 20.79",0,0,"",8,0,"27/01/2023","USD",1,"","","Self","Evansville","IN","47714","United States","Email",NA,NA,"Self","Evansville","IN","47714","United States","Email",NA,NA,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
"94",1442,265,"17/01/2023","Completed",45.56,45.56,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 45.56",0,0,"",26,0,"27/01/2023","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
"95",1608,265,"24/02/2023","Completed",33.49,33.49,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 33.49",0,0,"",17,0,"10/3/2023","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 20.79, Product Total Price: 20.79",0
"96",1688,378,"20/03/2023","Completed",25.51,25.51,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 25.51",0,0,"",21,0,"24/03/2023","USD",1,"","Paying with food stamps ","friend ","Evansville","IN","47720","United States","Text Message",NA,NA,"friend ","Evansville","IN","47720","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.70, Product Total Price: 12.70|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.81, Product Total Price: 12.81",0
"97",1708,526,"21/03/2023","Completed",22.07,22.07,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 22.07",0,0,"",23,0,"24/03/2023","USD",1,"","","FAMILY","EVANSVILLE","IN","47710","United States","Text Message",NA,NA,"FAMILY","EVANSVILLE","IN","47710","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"98",1800,543,"1/5/2023","Completed",44,44,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 44.00",0,0,"",17,0,"5/5/2023","USD",1,"","","Na","Evansville","IN","47710","United States","Text Message",NA,NA,"Na","Evansville","IN","47710","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 14.00, Product Total Price: 14.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 30.00, Product Total Price: 30.00",0
"99",1809,300,"2/5/2023","Completed",30,30,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: BEEF, Coupon Name: BEEF, Coupon Value: 5.00",25,25,"PayPal (PayPal Credit Cards)",8,0,"5/5/2023","USD",1,"","","current member Georgia Davis","Oakland City","IN","47660","United States","Text Message",NA,NA,"current member Georgia Davis","Oakland City","IN","47660","United States","Text Message",NA,NA,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 30.00, Product Total Price: 30.00",0
"100",2134,596,"16/10/2023","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 32.00",0,0,"",19,0,"20/10/2023","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",NA,NA,"Former member ","Evansville","IN","47713","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"101",2150,378,"23/10/2023","Completed",10,10,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 10.00",0,0,"",1,0,"3/11/2023","USD",1,"","","friend ","Evansville","IN","47720","United States","Text Message",NA,NA,"friend ","Evansville","IN","47720","United States","Text Message",NA,NA,"Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00",0
"102",2272,577,"14/12/2023","Completed",35,35,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 35.00",0,0,"",6,0,"22/12/2023","USD",1,"","","Anchor Industries","Evansville","IN","47711","United States","Text Message",NA,NA,"Anchor Industries","Evansville","IN","47711","United States","Text Message",NA,NA,"Product ID: 379, Product Qty: 1, Product SKU: , Product Name: Holiday Bag, Product Weight: 100.0000, Product Variation Details: Ham - smoked 5lb local: Ham - smoked 5lb local, Fresh green beans: Local fresh green beans - 16oz, Choice of potatoes: Russet potato - 4 count, Yellow Onion - 2 Count: Yellow Onion - 2 Count, Gingerbread Man Cookie Kit: Gingerbread Man Cookie Kit, Product Unit Price: 35.00, Product Total Price: 35.00",0
"103",2296,596,"7/1/2024","Completed",32,32,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 32.00",0,0,"",19,0,"12/1/2024","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",NA,NA,"Former member ","Evansville","IN","47713","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"104",2306,638,"8/1/2024","Completed",197,197,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 197.00",0,0,"",110,0,"12/1/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",NA,NA,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 265, Product Qty: 2, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 26.00|Product ID: 272, Product Qty: 2, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 20.00, Product Total Price: 40.00|Product ID: 289, Product Qty: 2, Product SKU: , Product Name: Grain / Bean Bag, Product Weight: 144.0000, Product Variation Details: 1 lb. Dry Brown Lentils: Included, 1 lb. Dry Garbanzo Beans: Included, 1 lb. Dry Pinto Beans: Included, 1 lb. Dry Kidney Beans: Included, 1 lb. Dry White Beans: Included, 1 lb. Dry Quinoa: Included, 1 lb. Dry Cous-Cous: Included, 1 lb. Dry Brown Rice: Included, 1 lb. Dry Barley: Included, Product Unit Price: 10.00, Product Total Price: 20.00|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 374, Product Qty: 1, Product SKU: THX-1142, Product Name: Meat Bag - Beef, Chicken & Turkey, Product Weight: 24.0000, Product Variation Details: Ground Beef - 1 1b.: Ground Beef - 1 1b., Chicken Breast - 6 Count: Chicken Breast - 6 Count, Chicken Breast Tenders, Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders, Frozen Breaded Cooked - 1lb., Ground Turkey - 1 lb.: Ground Turkey - 1 lb., Product Unit Price: 18.00, Product Total Price: 18.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00",0
"105",2347,638,"23/01/2024","Completed",194,194,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 194.00",0,0,"",112,0,"26/01/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",NA,NA,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",NA,NA,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 289, Product Qty: 1, Product SKU: , Product Name: Grain / Bean Bag, Product Weight: 144.0000, Product Variation Details: 1 lb. Dry Brown Lentils: Included, 1 lb. Dry Garbanzo Beans: Included, 1 lb. Dry Pinto Beans: Included, 1 lb. Dry Kidney Beans: Included, 1 lb. Dry White Beans: Included, 1 lb. Dry Quinoa: Included, 1 lb. Dry Cous-Cous: Included, 1 lb. Dry Brown Rice: Included, 1 lb. Dry Barley: Included, Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 299, Product Qty: 2, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 13.00, Product Total Price: 26.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 374, Product Qty: 1, Product SKU: THX-1142, Product Name: Meat Bag - Beef, Chicken & Turkey, Product Weight: 24.0000, Product Variation Details: Ground Beef - 1 1b.: Ground Beef - 1 1b., Chicken Breast - 6 Count: Chicken Breast - 6 Count, Chicken Breast Tenders, Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders, Frozen Breaded Cooked - 1lb., Ground Turkey - 1 lb.: Ground Turkey - 1 lb., Product Unit Price: 18.00, Product Total Price: 18.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
